timesteps,ep_rew_mean,ep_len_mean
32831,0.9568,12.3
32844,0.9564,12.4
32856,0.9568,12.3
32868,0.9568,12.3
32880,0.9571,12.2
32892,0.9575,12.1
32904,0.9575,12.1
32916,0.9575,12.1
32928,0.9575,12.1
32940,0.9575,12.1
32952,0.9575,12.1
32966,0.9571,12.2
32978,0.9571,12.2
32990,0.9571,12.2
33002,0.9571,12.2
33014,0.9571,12.2
33026,0.9571,12.2
33039,0.9568,12.3
33052,0.9564,12.4
33064,0.9564,12.4
33076,0.9564,12.4
33088,0.9571,12.2
33100,0.9571,12.2
33112,0.9571,12.2
33124,0.9571,12.2
33136,0.9571,12.2
33148,0.9571,12.2
33160,0.9575,12.1
33172,0.9578,12.0
33184,0.9578,12.0
33196,0.9578,12.0
33208,0.9578,12.0
33220,0.9578,12.0
33232,0.9578,12.0
33244,0.9578,12.0
33256,0.9578,12.0
33268,0.9578,12.0
33280,0.9578,12.0
33292,0.9578,12.0
33304,0.9578,12.0
33316,0.9578,12.0
33328,0.9578,12.0
33340,0.9578,12.0
33353,0.9575,12.1
33365,0.9575,12.1
33377,0.9575,12.1
33389,0.9575,12.1
33401,0.9575,12.1
33413,0.9575,12.1
33425,0.9575,12.1
33437,0.9575,12.1
33449,0.9575,12.1
33461,0.9575,12.1
33474,0.9575,12.1
33486,0.9575,12.1
33498,0.9575,12.1
33510,0.9575,12.1
33522,0.9575,12.1
33534,0.9575,12.1
33546,0.9575,12.1
33558,0.9575,12.1
33570,0.9575,12.1
33583,0.9571,12.2
33595,0.9575,12.1
33607,0.9575,12.1
33619,0.9575,12.1
33631,0.9575,12.1
33643,0.9575,12.1
33656,0.9571,12.2
33668,0.9571,12.2
33680,0.9571,12.2
33692,0.9571,12.2
33704,0.9575,12.1
33716,0.9575,12.1
33728,0.9575,12.1
33740,0.9575,12.1
33752,0.9575,12.1
33764,0.9575,12.1
33776,0.9578,12.0
33788,0.9578,12.0
33800,0.9578,12.0
33812,0.9578,12.0
33826,0.9571,12.2
33839,0.9568,12.3
33851,0.9568,12.3
33863,0.9568,12.3
33875,0.9568,12.3
33887,0.9568,12.3
33899,0.9568,12.3
33911,0.9568,12.3
33923,0.9568,12.3
33935,0.9568,12.3
33948,0.9571,12.2
33960,0.9575,12.1
33972,0.9575,12.1
33985,0.9571,12.2
33997,0.9571,12.2
34010,0.9568,12.3
34022,0.9568,12.3
34034,0.9568,12.3
34046,0.9568,12.3
34058,0.9568,12.3
34070,0.9571,12.2
34082,0.9571,12.2
34094,0.9571,12.2
34106,0.9575,12.1
34118,0.9575,12.1
34130,0.9578,12.0
34142,0.9578,12.0
34155,0.9575,12.1
34168,0.9571,12.2
34181,0.9568,12.3
34193,0.9568,12.3
34205,0.9568,12.3
34218,0.9564,12.4
34230,0.9564,12.4
34242,0.9564,12.4
34254,0.9564,12.4
34267,0.9561,12.5
34279,0.9564,12.4
34292,0.9564,12.4
34304,0.9568,12.3
34316,0.9568,12.3
34329,0.9564,12.4
34341,0.9568,12.3
34353,0.9568,12.3
34365,0.9568,12.3
34381,0.9554,12.7
34394,0.9554,12.7
34406,0.9554,12.7
34418,0.9557,12.6
34430,0.9557,12.6
34443,0.9554,12.7
34455,0.9557,12.6
34467,0.9557,12.6
34479,0.9557,12.6
34491,0.9557,12.6
34503,0.9571,12.2
34516,0.9571,12.2
34528,0.9571,12.2
34540,0.9571,12.2
34552,0.9571,12.2
34564,0.9575,12.1
34576,0.9575,12.1
34588,0.9575,12.1
34600,0.9575,12.1
34613,0.9571,12.2
34625,0.9571,12.2
34637,0.9575,12.1
34649,0.9575,12.1
34661,0.9575,12.1
34674,0.9571,12.2
34686,0.9571,12.2
34698,0.9571,12.2
34710,0.9571,12.2
34722,0.9571,12.2
34734,0.9575,12.1
34746,0.9575,12.1
34758,0.9575,12.1
34770,0.9575,12.1
34782,0.9575,12.1
34794,0.9578,12.0
34806,0.9578,12.0
34819,0.9575,12.1
34831,0.9575,12.1
34843,0.9575,12.1
34855,0.9575,12.1
34867,0.9575,12.1
34879,0.9575,12.1
34891,0.9575,12.1
34903,0.9575,12.1
34915,0.9575,12.1
34927,0.9575,12.1
34939,0.9578,12.0
34951,0.9578,12.0
34963,0.9578,12.0
34976,0.9575,12.1
34988,0.9575,12.1
35000,0.9575,12.1
35012,0.9575,12.1
35025,0.9571,12.2
35037,0.9571,12.2
35049,0.9571,12.2
35061,0.9571,12.2
35073,0.9571,12.2
35085,0.9571,12.2
35097,0.9575,12.1
35109,0.9575,12.1
35121,0.9575,12.1
35133,0.9575,12.1
35146,0.9575,12.1
35158,0.9575,12.1
35171,0.9571,12.2
35183,0.9571,12.2
35195,0.9571,12.2
35207,0.9571,12.2
35219,0.9571,12.2
35231,0.9571,12.2
35243,0.9571,12.2
35255,0.9571,12.2
35267,0.9575,12.1
35279,0.9575,12.1
35291,0.9578,12.0
35303,0.9578,12.0
35315,0.9578,12.0
35327,0.9578,12.0
35339,0.9578,12.0
35351,0.9578,12.0
35363,0.9578,12.0
35375,0.9578,12.0
35387,0.9578,12.0
35399,0.9578,12.0
35411,0.9578,12.0
35424,0.9575,12.1
35436,0.9575,12.1
35448,0.9575,12.1
35461,0.9571,12.2
35473,0.9571,12.2
35485,0.9571,12.2
35497,0.9571,12.2
35509,0.9571,12.2
35521,0.9571,12.2
35533,0.9571,12.2
35546,0.9571,12.2
35558,0.9571,12.2
35571,0.9568,12.3
35585,0.9564,12.4
35597,0.9564,12.4
35609,0.9564,12.4
35621,0.9564,12.4
35633,0.9564,12.4
35645,0.9564,12.4
35658,0.9561,12.5
35670,0.9564,12.4
35682,0.9564,12.4
35694,0.9568,12.3
35706,0.9575,12.1
35718,0.9575,12.1
35730,0.9575,12.1
35742,0.9575,12.1
35755,0.9571,12.2
35767,0.9571,12.2
35780,0.9571,12.2
35792,0.9571,12.2
35804,0.9571,12.2
35816,0.9571,12.2
35828,0.9571,12.2
35840,0.9571,12.2
35852,0.9571,12.2
35865,0.9568,12.3
35877,0.9571,12.2
35889,0.9571,12.2
35901,0.9575,12.1
35913,0.9575,12.1
35925,0.9575,12.1
35937,0.9575,12.1
35949,0.9575,12.1
35961,0.9575,12.1
35973,0.9575,12.1
35987,0.9571,12.2
35999,0.9571,12.2
36011,0.9571,12.2
36023,0.9571,12.2
36035,0.9571,12.2
36047,0.9571,12.2
36059,0.9571,12.2
36071,0.9571,12.2
36083,0.9571,12.2
36095,0.9571,12.2
36107,0.9578,12.0
36121,0.9571,12.2
36133,0.9571,12.2
36145,0.9571,12.2
36157,0.9571,12.2
36169,0.9571,12.2
36181,0.9571,12.2
36194,0.9568,12.3
36206,0.9568,12.3
36219,0.9564,12.4
36231,0.9564,12.4
36243,0.9571,12.2
36255,0.9571,12.2
36267,0.9571,12.2
36279,0.9571,12.2
36292,0.9568,12.3
36304,0.9568,12.3
36316,0.9571,12.2
36328,0.9571,12.2
36341,0.9571,12.2
36353,0.9571,12.2
36365,0.9571,12.2
36377,0.9571,12.2
36389,0.9571,12.2
36401,0.9571,12.2
36414,0.9571,12.2
36426,0.9571,12.2
36438,0.9571,12.2
36450,0.9571,12.2
36463,0.9571,12.2
36475,0.9571,12.2
36487,0.9571,12.2
36499,0.9571,12.2
36512,0.9568,12.3
36525,0.9564,12.4
36537,0.9568,12.3
36549,0.9568,12.3
36561,0.9568,12.3
36573,0.9568,12.3
36585,0.9571,12.2
36597,0.9571,12.2
36609,0.9571,12.2
36621,0.9571,12.2
36633,0.9575,12.1
36645,0.9578,12.0
36657,0.9578,12.0
36669,0.9578,12.0
36681,0.9578,12.0
36693,0.9578,12.0
36705,0.9578,12.0
36717,0.9578,12.0
36729,0.9578,12.0
36741,0.9578,12.0
36753,0.9578,12.0
36765,0.9578,12.0
36777,0.9578,12.0
36789,0.9578,12.0
36801,0.9578,12.0
36813,0.9578,12.0
36825,0.9578,12.0
36837,0.9578,12.0
36849,0.9578,12.0
36861,0.9578,12.0
36873,0.9578,12.0
36885,0.9578,12.0
36897,0.9578,12.0
36909,0.9578,12.0
36921,0.9578,12.0
36933,0.9578,12.0
36945,0.9578,12.0
36957,0.9578,12.0
36969,0.9578,12.0
36981,0.9578,12.0
36993,0.9578,12.0
37005,0.9578,12.0
37017,0.9578,12.0
37029,0.9578,12.0
37041,0.9578,12.0
37053,0.9578,12.0
37065,0.9578,12.0
37077,0.9578,12.0
37089,0.9578,12.0
37101,0.9578,12.0
37113,0.9578,12.0
37125,0.9578,12.0
37137,0.9578,12.0
37149,0.9578,12.0
37161,0.9578,12.0
37173,0.9578,12.0
37185,0.9578,12.0
37197,0.9578,12.0
37209,0.9578,12.0
37221,0.9578,12.0
37233,0.9578,12.0
37245,0.9578,12.0
37257,0.9578,12.0
37269,0.9578,12.0
37281,0.9578,12.0
37293,0.9578,12.0
37305,0.9578,12.0
37317,0.9578,12.0
37329,0.9578,12.0
37341,0.9578,12.0
37353,0.9578,12.0
37365,0.9578,12.0
37377,0.9578,12.0
37389,0.9578,12.0
37401,0.9578,12.0
37413,0.9578,12.0
37425,0.9578,12.0
37437,0.9578,12.0
37450,0.9575,12.1
37462,0.9575,12.1
37474,0.9575,12.1
37486,0.9575,12.1
37498,0.9575,12.1
37510,0.9575,12.1
37522,0.9575,12.1
37534,0.9575,12.1
37546,0.9575,12.1
37558,0.9575,12.1
37570,0.9578,12.0
37582,0.9578,12.0
37594,0.9578,12.0
37606,0.9578,12.0
37618,0.9578,12.0
37630,0.9578,12.0
37644,0.9571,12.2
37656,0.9571,12.2
37668,0.9571,12.2
37680,0.9571,12.2
37692,0.9571,12.2
37704,0.9571,12.2
37716,0.9571,12.2
37728,0.9571,12.2
37740,0.9571,12.2
37753,0.9568,12.3
37766,0.9571,12.2
37778,0.9571,12.2
37790,0.9571,12.2
37802,0.9571,12.2
37814,0.9571,12.2
37826,0.9571,12.2
37838,0.9571,12.2
37850,0.9571,12.2
37862,0.9571,12.2
37875,0.9571,12.2
37887,0.9575,12.1
37899,0.9575,12.1
37911,0.9575,12.1
37923,0.9575,12.1
37936,0.9571,12.2
37949,0.9568,12.3
37961,0.9568,12.3
37973,0.9568,12.3
37985,0.9568,12.3
37997,0.9571,12.2
38009,0.9571,12.2
38021,0.9571,12.2
38033,0.9571,12.2
38045,0.9571,12.2
38057,0.9575,12.1
38069,0.9578,12.0
38081,0.9578,12.0
38093,0.9578,12.0
38105,0.9578,12.0
38117,0.9578,12.0
38129,0.9578,12.0
38141,0.9578,12.0
38153,0.9578,12.0
38165,0.9578,12.0
38177,0.9578,12.0
38189,0.9578,12.0
38201,0.9578,12.0
38213,0.9578,12.0
38225,0.9578,12.0
38237,0.9578,12.0
38249,0.9578,12.0
38261,0.9578,12.0
38273,0.9578,12.0
38285,0.9578,12.0
38297,0.9578,12.0
38309,0.9578,12.0
38321,0.9578,12.0
38333,0.9578,12.0
38345,0.9578,12.0
38357,0.9578,12.0
38369,0.9578,12.0
38381,0.9578,12.0
38393,0.9578,12.0
38405,0.9578,12.0
38417,0.9578,12.0
38429,0.9578,12.0
38441,0.9578,12.0
38453,0.9578,12.0
38465,0.9578,12.0
38477,0.9578,12.0
38489,0.9578,12.0
38501,0.9578,12.0
38513,0.9578,12.0
38525,0.9578,12.0
38537,0.9578,12.0
38549,0.9578,12.0
38561,0.9578,12.0
38573,0.9578,12.0
38585,0.9578,12.0
38597,0.9578,12.0
38609,0.9578,12.0
38621,0.9578,12.0
38633,0.9578,12.0
38645,0.9578,12.0
38657,0.9578,12.0
38669,0.9578,12.0
38681,0.9578,12.0
38693,0.9578,12.0
38705,0.9578,12.0
38717,0.9578,12.0
38730,0.9575,12.1
38742,0.9575,12.1
38754,0.9575,12.1
38766,0.9575,12.1
38778,0.9575,12.1
38790,0.9575,12.1
38802,0.9575,12.1
38814,0.9575,12.1
38826,0.9575,12.1
38838,0.9575,12.1
38850,0.9578,12.0
38862,0.9578,12.0
38874,0.9578,12.0
38886,0.9578,12.0
38898,0.9578,12.0
38911,0.9575,12.1
38923,0.9575,12.1
38935,0.9575,12.1
38947,0.9575,12.1
38959,0.9575,12.1
38972,0.9571,12.2
38984,0.9571,12.2
38996,0.9571,12.2
39008,0.9571,12.2
39020,0.9571,12.2
39032,0.9575,12.1
39045,0.9571,12.2
39057,0.9571,12.2
39069,0.9571,12.2
39081,0.9571,12.2
39093,0.9575,12.1
39105,0.9575,12.1
39117,0.9575,12.1
39129,0.9575,12.1
39141,0.9575,12.1
39153,0.9575,12.1
39165,0.9578,12.0
39177,0.9578,12.0
39189,0.9578,12.0
39201,0.9578,12.0
39213,0.9578,12.0
39225,0.9578,12.0
39237,0.9578,12.0
39249,0.9578,12.0
39262,0.9575,12.1
39274,0.9575,12.1
39286,0.9575,12.1
39298,0.9575,12.1
39310,0.9575,12.1
39322,0.9575,12.1
39334,0.9575,12.1
39346,0.9575,12.1
39358,0.9575,12.1
39370,0.9575,12.1
39382,0.9578,12.0
39394,0.9578,12.0
39406,0.9578,12.0
39418,0.9578,12.0
39430,0.9578,12.0
39442,0.9578,12.0
39454,0.9578,12.0
39466,0.9578,12.0
39478,0.9578,12.0
39490,0.9578,12.0
39502,0.9578,12.0
39514,0.9578,12.0
39526,0.9578,12.0
39538,0.9578,12.0
39550,0.9578,12.0
39562,0.9578,12.0
39574,0.9578,12.0
39586,0.9578,12.0
39598,0.9578,12.0
39610,0.9578,12.0
39622,0.9578,12.0
39634,0.9578,12.0
39646,0.9578,12.0
39658,0.9578,12.0
39670,0.9578,12.0
39682,0.9578,12.0
39694,0.9578,12.0
39706,0.9578,12.0
39718,0.9578,12.0
39730,0.9578,12.0
39742,0.9578,12.0
39754,0.9578,12.0
39766,0.9578,12.0
39778,0.9578,12.0
39790,0.9578,12.0
39802,0.9578,12.0
39814,0.9578,12.0
39826,0.9578,12.0
39838,0.9578,12.0
39850,0.9578,12.0
39862,0.9578,12.0
39874,0.9578,12.0
39886,0.9578,12.0
39898,0.9578,12.0
39910,0.9578,12.0
39922,0.9578,12.0
39934,0.9578,12.0
39947,0.9575,12.1
39959,0.9575,12.1
39971,0.9575,12.1
39983,0.9575,12.1
39996,0.9571,12.2
40008,0.9571,12.2
40020,0.9571,12.2
40032,0.9571,12.2
40044,0.9571,12.2
40056,0.9571,12.2
40068,0.9575,12.1
40080,0.9575,12.1
40092,0.9575,12.1
40104,0.9575,12.1
40116,0.9578,12.0
40128,0.9578,12.0
40140,0.9578,12.0
40152,0.9578,12.0
40164,0.9578,12.0
40176,0.9578,12.0
40188,0.9578,12.0
40200,0.9578,12.0
40212,0.9578,12.0
40224,0.9578,12.0
40236,0.9578,12.0
40248,0.9578,12.0
40260,0.9578,12.0
40272,0.9578,12.0
40284,0.9578,12.0
40296,0.9578,12.0
40308,0.9578,12.0
40320,0.9578,12.0
40332,0.9578,12.0
40344,0.9578,12.0
40356,0.9578,12.0
40368,0.9578,12.0
40380,0.9578,12.0
40392,0.9578,12.0
40404,0.9578,12.0
40416,0.9578,12.0
40428,0.9578,12.0
40440,0.9578,12.0
40452,0.9578,12.0
40464,0.9578,12.0
40476,0.9578,12.0
40488,0.9578,12.0
40500,0.9578,12.0
40512,0.9578,12.0
40524,0.9578,12.0
40536,0.9578,12.0
40548,0.9578,12.0
40560,0.9578,12.0
40572,0.9578,12.0
40584,0.9578,12.0
40596,0.9578,12.0
40608,0.9578,12.0
40620,0.9578,12.0
40632,0.9578,12.0
40644,0.9578,12.0
40656,0.9578,12.0
40668,0.9578,12.0
40680,0.9578,12.0
40692,0.9578,12.0
40704,0.9578,12.0
40716,0.9578,12.0
40728,0.9578,12.0
40740,0.9578,12.0
40752,0.9578,12.0
40764,0.9578,12.0
40777,0.9575,12.1
40789,0.9575,12.1
40801,0.9575,12.1
40813,0.9575,12.1
40825,0.9575,12.1
40837,0.9575,12.1
40849,0.9575,12.1
40861,0.9575,12.1
40873,0.9575,12.1
40885,0.9575,12.1
40897,0.9578,12.0
40909,0.9578,12.0
40921,0.9578,12.0
40933,0.9578,12.0
40945,0.9578,12.0
40957,0.9578,12.0
40969,0.9578,12.0
40982,0.9575,12.1
40994,0.9575,12.1
41009,0.9564,12.4
41021,0.9564,12.4
41033,0.9564,12.4
41045,0.9564,12.4
41057,0.9564,12.4
41069,0.9564,12.4
41081,0.9564,12.4
41095,0.9557,12.6
41107,0.9561,12.5
41119,0.9561,12.5
41131,0.9571,12.2
41146,0.9561,12.5
41158,0.9561,12.5
41170,0.9561,12.5
41182,0.9561,12.5
41194,0.9561,12.5
41206,0.9561,12.5
41218,0.9568,12.3
41230,0.9568,12.3
41242,0.9568,12.3
41255,0.9564,12.4
41267,0.9575,12.1
41279,0.9575,12.1
41291,0.9575,12.1
41304,0.9571,12.2
41317,0.9568,12.3
41329,0.9568,12.3
41342,0.9564,12.4
41355,0.9561,12.5
41367,0.9561,12.5
41379,0.9564,12.4
41391,0.9564,12.4
41403,0.9564,12.4
41417,0.9557,12.6
41429,0.9561,12.5
41449,0.9536,13.2
41462,0.9532,13.3
41474,0.9536,13.2
41487,0.9536,13.2
41499,0.9536,13.2
41511,0.9536,13.2
41524,0.9532,13.3
41536,0.9532,13.3
41548,0.9539,13.1
41560,0.9539,13.1
41573,0.9564,12.4
41585,0.9568,12.3
41597,0.9568,12.3
41609,0.9571,12.2
41621,0.9571,12.2
41637,0.9557,12.6
41649,0.9561,12.5
41662,0.9557,12.6
41674,0.9557,12.6
41686,0.9557,12.6
41698,0.9561,12.5
41710,0.9561,12.5
41722,0.9561,12.5
41734,0.9561,12.5
41746,0.9561,12.5
41759,0.9571,12.2
41772,0.9568,12.3
41784,0.9571,12.2
41796,0.9571,12.2
41808,0.9571,12.2
41821,0.9568,12.3
41834,0.9564,12.4
41846,0.9564,12.4
41858,0.9564,12.4
41872,0.9557,12.6
41884,0.9561,12.5
41896,0.9564,12.4
41908,0.9564,12.4
41920,0.9564,12.4
41933,0.9561,12.5
41945,0.9564,12.4
41957,0.9568,12.3
41969,0.9568,12.3
41982,0.9564,12.4
41994,0.9571,12.2
42006,0.9571,12.2
42020,0.9564,12.4
42032,0.9564,12.4
42044,0.9564,12.4
42056,0.9568,12.3
42068,0.9568,12.3
42080,0.9568,12.3
42092,0.9568,12.3
42104,0.9571,12.2
42117,0.9568,12.3
42130,0.9564,12.4
42142,0.9571,12.2
42154,0.9571,12.2
42167,0.9568,12.3
42179,0.9568,12.3
42191,0.9568,12.3
42203,0.9568,12.3
42217,0.9561,12.5
42229,0.9561,12.5
42241,0.9564,12.4
42254,0.9564,12.4
42267,0.9561,12.5
42279,0.9561,12.5
42291,0.9564,12.4
42303,0.9564,12.4
42315,0.9564,12.4
42327,0.9564,12.4
42340,0.9568,12.3
42352,0.9568,12.3
42365,0.9564,12.4
42378,0.9564,12.4
42390,0.9568,12.3
42402,0.9568,12.3
42415,0.9564,12.4
42429,0.9557,12.6
42441,0.9557,12.6
42453,0.9557,12.6
42465,0.9561,12.5
42480,0.955,12.8
42493,0.955,12.8
42505,0.9554,12.7
42517,0.9554,12.7
42529,0.9554,12.7
42541,0.9557,12.6
42553,0.9564,12.4
42565,0.9564,12.4
42577,0.9564,12.4
42589,0.9564,12.4
42601,0.9575,12.1
42613,0.9578,12.0
42625,0.9578,12.0
42637,0.9578,12.0
42649,0.9578,12.0
42661,0.9578,12.0
42673,0.9578,12.0
42685,0.9578,12.0
42698,0.9575,12.1
42710,0.9575,12.1
42722,0.9575,12.1
42734,0.9575,12.1
42748,0.9568,12.3
42760,0.9568,12.3
42772,0.9568,12.3
42784,0.9568,12.3
42797,0.9564,12.4
42809,0.9564,12.4
42821,0.9568,12.3
42833,0.9568,12.3
42845,0.9568,12.3
42858,0.9564,12.4
42870,0.9571,12.2
42883,0.9568,12.3
42895,0.9568,12.3
42907,0.9568,12.3
42919,0.9571,12.2
42931,0.9571,12.2
42943,0.9571,12.2
42955,0.9571,12.2
42967,0.9571,12.2
42981,0.9568,12.3
42993,0.9568,12.3
43007,0.9564,12.4
43020,0.9561,12.5
43032,0.9561,12.5
43044,0.9561,12.5
43056,0.9561,12.5
43068,0.9561,12.5
43080,0.9561,12.5
43092,0.9561,12.5
43104,0.9568,12.3
43116,0.9568,12.3
43128,0.9575,12.1
43140,0.9578,12.0
43152,0.9578,12.0
43164,0.9578,12.0
43176,0.9578,12.0
43188,0.9578,12.0
43200,0.9578,12.0
43212,0.9578,12.0
43224,0.9578,12.0
43236,0.9578,12.0
43248,0.9578,12.0
43260,0.9578,12.0
43272,0.9578,12.0
43284,0.9578,12.0
43296,0.9578,12.0
43308,0.9578,12.0
43320,0.9578,12.0
43332,0.9578,12.0
43344,0.9578,12.0
43356,0.9578,12.0
43368,0.9578,12.0
43380,0.9578,12.0
43392,0.9578,12.0
43404,0.9578,12.0
43416,0.9578,12.0
43428,0.9578,12.0
43440,0.9578,12.0
43452,0.9578,12.0
43464,0.9578,12.0
43476,0.9578,12.0
43488,0.9578,12.0
43500,0.9578,12.0
43512,0.9578,12.0
43524,0.9578,12.0
43536,0.9578,12.0
43548,0.9578,12.0
43560,0.9578,12.0
43572,0.9578,12.0
43584,0.9578,12.0
43597,0.9575,12.1
43609,0.9575,12.1
43621,0.9575,12.1
43633,0.9575,12.1
43645,0.9575,12.1
43657,0.9575,12.1
43669,0.9575,12.1
43681,0.9575,12.1
43693,0.9575,12.1
43705,0.9575,12.1
43717,0.9578,12.0
43729,0.9578,12.0
43741,0.9578,12.0
43754,0.9575,12.1
43766,0.9575,12.1
43778,0.9575,12.1
43790,0.9575,12.1
43802,0.9575,12.1
43814,0.9575,12.1
43826,0.9575,12.1
43838,0.9575,12.1
43850,0.9575,12.1
43862,0.9575,12.1
43874,0.9578,12.0
43886,0.9578,12.0
43898,0.9578,12.0
43910,0.9578,12.0
43922,0.9578,12.0
43934,0.9578,12.0
43946,0.9578,12.0
43958,0.9578,12.0
43970,0.9578,12.0
43982,0.9578,12.0
43994,0.9578,12.0
44006,0.9578,12.0
44018,0.9578,12.0
44031,0.9575,12.1
44043,0.9575,12.1
44055,0.9575,12.1
44067,0.9575,12.1
44079,0.9575,12.1
44092,0.9571,12.2
44104,0.9571,12.2
44116,0.9571,12.2
44128,0.9571,12.2
44140,0.9571,12.2
44152,0.9575,12.1
44164,0.9575,12.1
44176,0.9575,12.1
44190,0.9568,12.3
44202,0.9568,12.3
44214,0.9571,12.2
44226,0.9571,12.2
44238,0.9571,12.2
44250,0.9571,12.2
44262,0.9571,12.2
44274,0.9571,12.2
44286,0.9571,12.2
44298,0.9571,12.2
44310,0.9578,12.0
44323,0.9575,12.1
44335,0.9575,12.1
44347,0.9575,12.1
44359,0.9575,12.1
44371,0.9575,12.1
44383,0.9575,12.1
44397,0.9568,12.3
44409,0.9568,12.3
44421,0.9568,12.3
44433,0.9568,12.3
44445,0.9571,12.2
44457,0.9571,12.2
44470,0.9568,12.3
44482,0.9568,12.3
44494,0.9568,12.3
44506,0.9568,12.3
44518,0.9575,12.1
44530,0.9575,12.1
44542,0.9575,12.1
44554,0.9575,12.1
44566,0.9575,12.1
44578,0.9575,12.1
44590,0.9578,12.0
44602,0.9578,12.0
44614,0.9578,12.0
44626,0.9578,12.0
44638,0.9578,12.0
44650,0.9578,12.0
44662,0.9578,12.0
44674,0.9578,12.0
44686,0.9578,12.0
44698,0.9578,12.0
44710,0.9578,12.0
44722,0.9578,12.0
44734,0.9578,12.0
44746,0.9578,12.0
44759,0.9575,12.1
44771,0.9575,12.1
44783,0.9575,12.1
44795,0.9575,12.1
44807,0.9575,12.1
44819,0.9575,12.1
44831,0.9575,12.1
44843,0.9575,12.1
44855,0.9575,12.1
44868,0.9571,12.2
44880,0.9575,12.1
44893,0.9571,12.2
44905,0.9571,12.2
44917,0.9571,12.2
44929,0.9571,12.2
44942,0.9568,12.3
44954,0.9568,12.3
44966,0.9568,12.3
44978,0.9568,12.3
44990,0.9571,12.2
45002,0.9571,12.2
45014,0.9575,12.1
45026,0.9575,12.1
45038,0.9575,12.1
45050,0.9575,12.1
45062,0.9578,12.0
45074,0.9578,12.0
45086,0.9578,12.0
45098,0.9578,12.0
45110,0.9578,12.0
45122,0.9578,12.0
45134,0.9578,12.0
45146,0.9578,12.0
45158,0.9578,12.0
45170,0.9578,12.0
45182,0.9578,12.0
45194,0.9578,12.0
45206,0.9578,12.0
45218,0.9578,12.0
45230,0.9578,12.0
45242,0.9578,12.0
45254,0.9578,12.0
45266,0.9578,12.0
45279,0.9575,12.1
45291,0.9575,12.1
45303,0.9575,12.1
45315,0.9575,12.1
45327,0.9575,12.1
45339,0.9575,12.1
45351,0.9575,12.1
45363,0.9575,12.1
45375,0.9575,12.1
45387,0.9575,12.1
45399,0.9578,12.0
45411,0.9578,12.0
45423,0.9578,12.0
45435,0.9578,12.0
45447,0.9578,12.0
45459,0.9578,12.0
45471,0.9578,12.0
45483,0.9578,12.0
45495,0.9578,12.0
45507,0.9578,12.0
45519,0.9578,12.0
45531,0.9578,12.0
45543,0.9578,12.0
45555,0.9578,12.0
45567,0.9578,12.0
45579,0.9578,12.0
45591,0.9578,12.0
45603,0.9578,12.0
45615,0.9578,12.0
45627,0.9578,12.0
45639,0.9578,12.0
45651,0.9578,12.0
45663,0.9578,12.0
45675,0.9578,12.0
45687,0.9578,12.0
45699,0.9578,12.0
45711,0.9578,12.0
45723,0.9578,12.0
45735,0.9578,12.0
45747,0.9578,12.0
45759,0.9578,12.0
45771,0.9578,12.0
45783,0.9578,12.0
45795,0.9578,12.0
45807,0.9578,12.0
45819,0.9578,12.0
45831,0.9578,12.0
45843,0.9578,12.0
45855,0.9578,12.0
45867,0.9578,12.0
45880,0.9575,12.1
45892,0.9575,12.1
45904,0.9575,12.1
45916,0.9575,12.1
45928,0.9575,12.1
45940,0.9575,12.1
45952,0.9575,12.1
45964,0.9575,12.1
45976,0.9575,12.1
45988,0.9575,12.1
46000,0.9578,12.0
46012,0.9578,12.0
46024,0.9578,12.0
46036,0.9578,12.0
46048,0.9578,12.0
46060,0.9578,12.0
46072,0.9578,12.0
46084,0.9578,12.0
46096,0.9578,12.0
46108,0.9578,12.0
46120,0.9578,12.0
46132,0.9578,12.0
46144,0.9578,12.0
46156,0.9578,12.0
46168,0.9578,12.0
46180,0.9578,12.0
46192,0.9578,12.0
46204,0.9578,12.0
46216,0.9578,12.0
46228,0.9578,12.0
46241,0.9575,12.1
46253,0.9575,12.1
46265,0.9575,12.1
46277,0.9575,12.1
46290,0.9571,12.2
46302,0.9571,12.2
46314,0.9571,12.2
46326,0.9571,12.2
46339,0.9568,12.3
46351,0.9568,12.3
46363,0.9571,12.2
46375,0.9571,12.2
46387,0.9571,12.2
46399,0.9571,12.2
46411,0.9575,12.1
46423,0.9575,12.1
46435,0.9575,12.1
46447,0.9575,12.1
46459,0.9578,12.0
46471,0.9578,12.0
46483,0.9578,12.0
46495,0.9578,12.0
46507,0.9578,12.0
46519,0.9578,12.0
46531,0.9578,12.0
46543,0.9578,12.0
46555,0.9578,12.0
46567,0.9578,12.0
46579,0.9578,12.0
46591,0.9578,12.0
46603,0.9578,12.0
46615,0.9578,12.0
46627,0.9578,12.0
46639,0.9578,12.0
46651,0.9578,12.0
46663,0.9578,12.0
46675,0.9578,12.0
46687,0.9578,12.0
46699,0.9578,12.0
46711,0.9578,12.0
46723,0.9578,12.0
46735,0.9578,12.0
46747,0.9578,12.0
46759,0.9578,12.0
46771,0.9578,12.0
46783,0.9578,12.0
46795,0.9578,12.0
46807,0.9578,12.0
46819,0.9578,12.0
46831,0.9578,12.0
46843,0.9578,12.0
46855,0.9578,12.0
46867,0.9578,12.0
46879,0.9578,12.0
46891,0.9578,12.0
46903,0.9578,12.0
46915,0.9578,12.0
46927,0.9578,12.0
46939,0.9578,12.0
46951,0.9578,12.0
46963,0.9578,12.0
