env,method,sat_mean,sat_std,time_mean,time_std,seff_mean,seff_std
Empty-8x8,Baseline,0.9296666666666666,0.243563589689063,34.50328407224959,66.10643157623862,14679.862068965518,4057.115458431519
LavaGap-S5,Baseline,0.9359999999999999,0.1413176091881923,13.441854746485454,14.806799291104081,1542.3333333333333,3078.3888029653144
DoorKey-8x8,Baseline,0.02,0.033665016461206926,400.62555555555554,114.78053985059951,,
Empty-8x8,LTL,0.9973333333333334,0.009977753031397184,21.40673611111111,28.49258905596463,13463.7,1881.9044812813074
LavaGap-S5,LTL,0.9319999999999999,0.12586765536334849,10.059691291864674,7.473869857056819,490.0,278.846433244776
DoorKey-8x8,LTL,0.064,0.05357860269423482,378.52707570207565,79.23571289939882,,
Empty-8x8,TLTL,0.9760000000000001,0.12558131495834352,31.963566893424034,56.606237401620824,13866.966666666667,2268.266731571831
LavaGap-S5,TLTL,0.9610000000000002,0.09371410423908097,11.67287494723001,11.191743019503035,1147.6666666666667,3157.62064782259
DoorKey-8x8,TLTL,0.9743333333333334,0.10381661181568626,39.463239801139444,25.13981576690222,66862.92857142857,13063.35453234563
