timesteps,ep_rew_mean,ep_len_mean
38882,0.9127,9.7
38888,0.9145,9.5
38893,0.9199,8.9
38903,0.9163,9.3
38910,0.9235,8.5
38919,0.9199,8.9
38924,0.9253,8.3
38929,0.9262,8.2
38937,0.9307,7.7
38944,0.9343,7.3
38951,0.9379,6.9
38958,0.937,7.0
38966,0.9343,7.3
38973,0.937,7.0
38979,0.9379,6.9
38984,0.9415,6.5
38990,0.9406,6.6
38995,0.9406,6.6
39002,0.9415,6.5
39009,0.9415,6.5
39018,0.9397,6.7
39026,0.9388,6.8
39035,0.9379,6.9
39042,0.9379,6.9
39048,0.9379,6.9
39056,0.9352,7.2
39065,0.9325,7.5
39074,0.9289,7.9
39080,0.9298,7.8
39088,0.9289,7.9
39094,0.9316,7.6
39103,0.9307,7.7
39109,0.9334,7.4
39117,0.9325,7.5
39122,0.9334,7.4
39127,0.9361,7.1
39134,0.9379,6.9
39144,0.937,7.0
39153,0.9343,7.3
39161,0.9343,7.3
39166,0.9352,7.2
39172,0.9379,6.9
39181,0.9352,7.2
39190,0.9343,7.3
39196,0.9334,7.4
39204,0.9307,7.7
39212,0.9298,7.8
39219,0.9325,7.5
39225,0.9352,7.2
39237,0.9316,7.6
39245,0.9289,7.9
39251,0.9289,7.9
39259,0.9298,7.8
39266,0.9316,7.6
39274,0.9298,7.8
39279,0.9325,7.5
39285,0.9343,7.3
39293,0.9334,7.4
39302,0.9307,7.7
39309,0.9352,7.2
39317,0.9352,7.2
39323,0.9352,7.2
39328,0.9379,6.9
39335,0.9379,6.9
39343,0.9379,6.9
39351,0.9352,7.2
39360,0.9325,7.5
39366,0.9343,7.3
39371,0.9379,6.9
39379,0.937,7.0
39384,0.9397,6.7
39391,0.9388,6.8
39396,0.9388,6.8
39405,0.937,7.0
39415,0.9352,7.2
39421,0.937,7.0
39428,0.9388,6.8
39438,0.9352,7.2
39446,0.9325,7.5
39457,0.9298,7.8
39464,0.928,8.0
39472,0.9271,8.1
39478,0.9262,8.2
39486,0.9271,8.1
39494,0.9289,7.9
39501,0.928,8.0
39509,0.9271,8.1
39516,0.9298,7.8
39525,0.9289,7.9
39533,0.9316,7.6
39540,0.9316,7.6
39547,0.9325,7.5
39554,0.9316,7.6
39559,0.9343,7.3
39566,0.9352,7.2
39573,0.9352,7.2
39580,0.9361,7.1
39586,0.937,7.0
39595,0.937,7.0
39602,0.9379,6.9
39608,0.9388,6.8
39614,0.9397,6.7
39621,0.9397,6.7
39632,0.9343,7.3
39640,0.9334,7.4
39647,0.9334,7.4
39653,0.9343,7.3
39659,0.9343,7.3
39672,0.9307,7.7
39677,0.9325,7.5
39684,0.9316,7.6
39691,0.9307,7.7
39698,0.9307,7.7
39704,0.9352,7.2
39715,0.9325,7.5
39720,0.9343,7.3
39726,0.9343,7.3
39731,0.9352,7.2
39739,0.9397,6.7
39745,0.9388,6.8
39750,0.9406,6.6
39761,0.937,7.0
39770,0.9352,7.2
39777,0.9343,7.3
39782,0.9397,6.7
39787,0.9397,6.7
39793,0.9397,6.7
39805,0.9334,7.4
39812,0.9343,7.3
39820,0.9325,7.5
39826,0.9316,7.6
39832,0.9361,7.1
39838,0.9388,6.8
39844,0.9397,6.7
39852,0.937,7.0
39864,0.8415,7.7
39872,0.8397,7.9
39882,0.8415,7.7
39891,0.8397,7.9
39896,0.8424,7.6
39903,0.8415,7.7
39912,0.8388,8.0
39921,0.8361,8.3
39929,0.8343,8.5
39937,0.8343,8.5
39944,0.928,8.0
39952,0.928,8.0
39961,0.9289,7.9
39969,0.9298,7.8
39975,0.9289,7.9
39984,0.9271,8.1
39991,0.9289,7.9
39999,0.9298,7.8
40006,0.9307,7.7
40012,0.9325,7.5
40017,0.9343,7.3
40022,0.937,7.0
40029,0.9388,6.8
40045,0.9316,7.6
40050,0.9325,7.5
40057,0.9343,7.3
40065,0.9334,7.4
40073,0.9334,7.4
40080,0.9334,7.4
40088,0.9316,7.6
40098,0.9271,8.1
40103,0.9271,8.1
40112,0.9253,8.3
40119,0.9334,7.4
40124,0.9334,7.4
40131,0.9334,7.4
40136,0.9361,7.1
40143,0.937,7.0
40149,0.9379,6.9
40155,0.9397,6.7
40160,0.9442,6.2
40166,0.9433,6.3
40178,0.9406,6.6
40184,0.9415,6.5
40189,0.9415,6.5
40196,0.9415,6.5
40202,0.9406,6.6
40209,0.9406,6.6
40217,0.9388,6.8
40225,0.937,7.0
40234,0.9334,7.4
40242,0.9316,7.6
40249,0.9361,7.1
40256,0.9352,7.2
40262,0.9343,7.3
40267,0.9361,7.1
40273,0.9361,7.1
40279,0.937,7.0
40287,0.937,7.0
40293,0.9388,6.8
40300,0.9406,6.6
40313,0.9361,7.1
40320,0.9361,7.1
40327,0.9361,7.1
40335,0.9343,7.3
40342,0.9325,7.5
40350,0.9307,7.7
40360,0.9271,8.1
40367,0.928,8.0
40376,0.9253,8.3
40385,0.9235,8.5
40394,0.9271,8.1
40401,0.9271,8.1
40408,0.9271,8.1
40415,0.928,8.0
40420,0.9298,7.8
40427,0.9307,7.7
40436,0.9316,7.6
40441,0.9334,7.4
40447,0.9361,7.1
40452,0.9397,6.7
40460,0.9406,6.6
40468,0.9397,6.7
40474,0.9406,6.6
40483,0.9388,6.8
40492,0.9352,7.2
40497,0.937,7.0
40507,0.9361,7.1
40513,0.9352,7.2
40519,0.9352,7.2
40526,0.9334,7.4
40533,0.9343,7.3
40541,0.9343,7.3
40548,0.9334,7.4
40554,0.9361,7.1
40561,0.9379,6.9
40568,0.9361,7.1
40576,0.9379,6.9
40582,0.9379,6.9
40589,0.937,7.0
40596,0.937,7.0
40607,0.9334,7.4
40617,0.9316,7.6
40623,0.9325,7.5
40632,0.9298,7.8
40640,0.9289,7.9
40645,0.9307,7.7
40652,0.9316,7.6
40659,0.9307,7.7
40666,0.9307,7.7
40671,0.9325,7.5
40676,0.9379,6.9
40681,0.9424,6.4
40686,0.9433,6.3
40694,0.9442,6.2
40703,0.9433,6.3
40710,0.9415,6.5
40719,0.9397,6.7
40725,0.9406,6.6
40732,0.9406,6.6
40738,0.9397,6.7
40747,0.9361,7.1
40753,0.9352,7.2
40758,0.9352,7.2
40766,0.9352,7.2
40772,0.8433,6.9
40782,0.8406,7.2
40789,0.8424,7.0
40795,0.8424,7.0
40800,0.8442,6.8
40807,0.8433,6.9
40814,0.8451,6.7
40820,0.8451,6.7
40828,0.8424,7.0
40837,0.8415,7.1
40843,0.9361,7.1
40853,0.9361,7.1
40862,0.9343,7.3
40870,0.9325,7.5
40877,0.9307,7.7
40882,0.9325,7.5
40891,0.9307,7.7
40896,0.9316,7.6
40901,0.9343,7.3
40909,0.9352,7.2
40914,0.9361,7.1
40922,0.9379,6.9
40929,0.9397,6.7
40934,0.9424,6.4
40942,0.9415,6.5
40953,0.9361,7.1
40959,0.9388,6.8
40965,0.9379,6.9
40973,0.9352,7.2
40980,0.9361,7.1
40988,0.9334,7.4
40995,0.9343,7.3
41000,0.9361,7.1
41008,0.9334,7.4
41015,0.9343,7.3
41020,0.9397,6.7
41027,0.9388,6.8
41032,0.9397,6.7
41037,0.9424,6.4
41045,0.9415,6.5
41051,0.9433,6.3
41059,0.9424,6.4
41065,0.9415,6.5
41072,0.9424,6.4
41080,0.9415,6.5
41087,0.9397,6.7
41097,0.937,7.0
41105,0.9343,7.3
41114,0.9307,7.7
41120,0.9325,7.5
41128,0.9307,7.7
41135,0.9316,7.6
41140,0.9325,7.5
41150,0.9298,7.8
41159,0.9289,7.9
41164,0.9307,7.7
41170,0.9343,7.3
41176,0.9361,7.1
41184,0.937,7.0
41192,0.9352,7.2
41198,0.937,7.0
41204,0.9379,6.9
41211,0.9361,7.1
41217,0.9397,6.7
41224,0.9415,6.5
41231,0.9397,6.7
41237,0.9397,6.7
41244,0.9388,6.8
41252,0.9388,6.8
41257,0.9415,6.5
41266,0.9388,6.8
41272,0.9388,6.8
41280,0.9379,6.9
41285,0.9388,6.8
41292,0.9388,6.8
41298,0.9397,6.7
41305,0.9388,6.8
41314,0.937,7.0
41319,0.9397,6.7
41325,0.9388,6.8
41331,0.9415,6.5
41338,0.9406,6.6
41343,0.9433,6.3
41348,0.9433,6.3
41360,0.9388,6.8
41367,0.9379,6.9
41374,0.9379,6.9
41381,0.9397,6.7
41387,0.9388,6.8
41392,0.9397,6.7
41398,0.9397,6.7
41403,0.9415,6.5
41408,0.9415,6.5
41417,0.9379,6.9
41425,0.9415,6.5
41433,0.9406,6.6
41440,0.9406,6.6
41449,0.9388,6.8
41456,0.9379,6.9
41463,0.9361,7.1
41470,0.9352,7.2
41477,0.9334,7.4
41484,0.9316,7.6
41492,0.9325,7.5
41499,0.9334,7.4
41507,0.9334,7.4
41514,0.9334,7.4
41532,0.9253,8.3
41539,0.9253,8.3
41545,0.9262,8.2
41551,0.9271,8.1
41558,0.9271,8.1
41567,0.9253,8.3
41573,0.9271,8.1
41578,0.9289,7.9
41583,0.9316,7.6
41591,0.9307,7.7
41596,0.9424,6.4
41603,0.9424,6.4
41608,0.9433,6.3
41616,0.9415,6.5
41637,0.9289,7.9
41643,0.9316,7.6
41651,0.9298,7.8
41658,0.928,8.0
41665,0.9262,8.2
41671,0.928,8.0
41677,0.9271,8.1
41685,0.9262,8.2
41692,0.9244,8.4
41699,0.9253,8.3
41706,0.9379,6.9
41711,0.9388,6.8
41717,0.9406,6.6
41727,0.9379,6.9
41736,0.9361,7.1
41742,0.9361,7.1
41750,0.9343,7.3
41756,0.9361,7.1
41761,0.9379,6.9
41767,0.9388,6.8
41772,0.9406,6.6
41779,0.9388,6.8
41784,0.9397,6.7
41790,0.9433,6.3
41796,0.946,6.0
41802,0.946,6.0
41809,0.9469,5.9
41814,0.9478,5.8
41821,0.946,6.0
41829,0.9442,6.2
41836,0.9424,6.4
41842,0.9433,6.3
41848,0.9424,6.4
41853,0.9433,6.3
41859,0.9433,6.3
41867,0.9415,6.5
41874,0.9415,6.5
41879,0.9415,6.5
41884,0.9433,6.3
41892,0.9433,6.3
41899,0.9433,6.3
41904,0.9442,6.2
41910,0.9442,6.2
41917,0.9424,6.4
41922,0.9433,6.3
41928,0.9451,6.1
41934,0.946,6.0
41942,0.9433,6.3
41949,0.9415,6.5
41956,0.9424,6.4
41963,0.9424,6.4
41971,0.9397,6.7
41978,0.9388,6.8
41984,0.9397,6.7
41989,0.9397,6.7
41995,0.9397,6.7
42000,0.9406,6.6
42007,0.9415,6.5
42020,0.9361,7.1
42028,0.9352,7.2
42035,0.9352,7.2
42042,0.9361,7.1
42047,0.9379,6.9
42054,0.937,7.0
42059,0.937,7.0
42065,0.937,7.0
42074,0.9334,7.4
42079,0.9352,7.2
42084,0.9424,6.4
42093,0.9415,6.5
42099,0.9424,6.4
42105,0.9433,6.3
42115,0.9388,6.8
42122,0.9388,6.8
42129,0.937,7.0
42134,0.9379,6.9
42142,0.9388,6.8
42147,0.9388,6.8
42154,0.937,7.0
42161,0.9388,6.8
42168,0.9379,6.9
42173,0.9388,6.8
42182,0.9397,6.7
42190,0.9388,6.8
42197,0.9388,6.8
42204,0.937,7.0
42211,0.9379,6.9
42217,0.937,7.0
42222,0.9388,6.8
42227,0.9406,6.6
42235,0.9397,6.7
42243,0.937,7.0
42250,0.9388,6.8
42255,0.9415,6.5
42263,0.9406,6.6
42274,0.937,7.0
42283,0.9352,7.2
42291,0.9334,7.4
42297,0.9325,7.5
42305,0.9298,7.8
42312,0.9307,7.7
42317,0.9334,7.4
42322,0.9352,7.2
42327,0.9352,7.2
42339,0.9316,7.6
42345,0.9361,7.1
42354,0.9361,7.1
42359,0.9388,6.8
42366,0.9379,6.9
42374,0.9379,6.9
42380,0.9388,6.8
42385,0.9388,6.8
42391,0.9379,6.9
42399,0.9352,7.2
42407,0.9388,6.8
42412,0.9397,6.7
42418,0.9424,6.4
42425,0.9406,6.6
42431,0.9415,6.5
42443,0.9379,6.9
42449,0.9379,6.9
42454,0.9379,6.9
42460,0.9379,6.9
42468,0.9379,6.9
42475,0.9388,6.8
42481,0.9379,6.9
42490,0.9352,7.2
42496,0.9361,7.1
42504,0.9343,7.3
42512,0.9379,6.9
42519,0.937,7.0
42527,0.9343,7.3
42534,0.9334,7.4
42541,0.9343,7.3
42546,0.9361,7.1
42554,0.9343,7.3
42559,0.9379,6.9
42566,0.937,7.0
42572,0.9388,6.8
42580,0.9388,6.8
42589,0.937,7.0
42595,0.9388,6.8
42603,0.9379,6.9
42610,0.9379,6.9
42618,0.9352,7.2
42626,0.9352,7.2
42633,0.9334,7.4
42638,0.9352,7.2
42645,0.9343,7.3
42652,0.9352,7.2
42660,0.9361,7.1
42665,0.937,7.0
42670,0.9397,6.7
42675,0.9415,6.5
42684,0.9406,6.6
42690,0.9424,6.4
42697,0.9424,6.4
42705,0.9397,6.7
42713,0.9388,6.8
42718,0.9406,6.6
42725,0.9415,6.5
42730,0.9415,6.5
42735,0.9415,6.5
42758,0.9253,8.3
42763,0.9289,7.9
42769,0.9289,7.9
42775,0.9298,7.8
42781,0.9316,7.6
42789,0.9316,7.6
42796,0.9298,7.8
42802,0.9307,7.7
42809,0.9289,7.9
42815,0.928,8.0
42821,0.9433,6.3
42829,0.9406,6.6
42835,0.9406,6.6
42842,0.9397,6.7
42849,0.9388,6.8
42854,0.9415,6.5
42861,0.9415,6.5
42866,0.9424,6.4
42875,0.9406,6.6
42887,0.9352,7.2
42892,0.9361,7.1
42903,0.9334,7.4
42908,0.9343,7.3
42914,0.9352,7.2
42922,0.9343,7.3
42928,0.9334,7.4
42934,0.9343,7.3
42940,0.9334,7.4
42947,0.9352,7.2
42954,0.9397,6.7
42961,0.9379,6.9
42967,0.9424,6.4
42972,0.9424,6.4
42980,0.9406,6.6
42985,0.9433,6.3
42990,0.9442,6.2
42997,0.9433,6.3
43003,0.9433,6.3
43010,0.9433,6.3
43017,0.9433,6.3
43022,0.9451,6.1
43027,0.946,6.0
43032,0.946,6.0
43039,0.9469,5.9
43046,0.9451,6.1
43053,0.9433,6.3
43060,0.9433,6.3
43067,0.9424,6.4
43072,0.9442,6.2
43080,0.9433,6.3
43087,0.9415,6.5
43094,0.9397,6.7
43100,0.9388,6.8
43105,0.9406,6.6
43112,0.9406,6.6
43117,0.9424,6.4
43122,0.9442,6.2
43127,0.946,6.0
43133,0.9451,6.1
43139,0.9469,5.9
43148,0.9451,6.1
43155,0.9451,6.1
43162,0.9442,6.2
43167,0.9442,6.2
43173,0.9451,6.1
43180,0.9433,6.3
43187,0.9415,6.5
43194,0.9397,6.7
43199,0.9406,6.6
43206,0.9397,6.7
43214,0.9406,6.6
43219,0.9424,6.4
43225,0.9433,6.3
43230,0.9433,6.3
43235,0.9442,6.2
43242,0.9442,6.2
43249,0.9442,6.2
43254,0.946,6.0
43260,0.9451,6.1
43268,0.9442,6.2
43274,0.946,6.0
43281,0.9442,6.2
43287,0.9442,6.2
43293,0.9433,6.3
43298,0.9433,6.3
43305,0.9433,6.3
43310,0.9451,6.1
43315,0.9451,6.1
43322,0.9442,6.2
43329,0.9451,6.1
43336,0.9442,6.2
43341,0.946,6.0
43346,0.9469,5.9
43352,0.9469,5.9
43359,0.9451,6.1
43365,0.946,6.0
43371,0.9451,6.1
43378,0.9433,6.3
43384,0.9442,6.2
43391,0.9442,6.2
43397,0.9451,6.1
43403,0.9442,6.2
43409,0.9433,6.3
43416,0.9424,6.4
43421,0.9442,6.2
43427,0.9442,6.2
43434,0.9433,6.3
43440,0.9442,6.2
43449,0.9415,6.5
43456,0.9415,6.5
43463,0.9406,6.6
43469,0.9406,6.6
43476,0.9397,6.7
43481,0.9415,6.5
43488,0.9397,6.7
43495,0.9388,6.8
43500,0.9406,6.6
43507,0.9397,6.7
43513,0.9424,6.4
43520,0.9424,6.4
43527,0.9424,6.4
43532,0.9433,6.3
43538,0.9442,6.2
43544,0.9433,6.3
43551,0.9433,6.3
43558,0.9433,6.3
43565,0.9415,6.5
43572,0.9415,6.5
43579,0.9406,6.6
43586,0.9406,6.6
43592,0.9415,6.5
43599,0.9397,6.7
43605,0.9397,6.7
43612,0.9388,6.8
43619,0.9388,6.8
43626,0.9388,6.8
43632,0.9397,6.7
43637,0.9415,6.5
43644,0.9415,6.5
43654,0.9388,6.8
43669,0.9307,7.7
43675,0.9316,7.6
43682,0.9307,7.7
43687,0.9325,7.5
43693,0.9334,7.4
43699,0.9343,7.3
43705,0.9343,7.3
43710,0.9343,7.3
43716,0.9352,7.2
43723,0.9379,6.9
43730,0.9451,6.1
43737,0.9442,6.2
43744,0.9442,6.2
43752,0.9415,6.5
43757,0.9424,6.4
43764,0.9415,6.5
43771,0.9406,6.6
43776,0.9406,6.6
43783,0.9397,6.7
43791,0.9388,6.8
43797,0.9397,6.7
43804,0.9397,6.7
43810,0.9406,6.6
43817,0.9415,6.5
43822,0.9415,6.5
43829,0.9415,6.5
43835,0.9424,6.4
43842,0.9406,6.6
43849,0.9406,6.6
43856,0.9415,6.5
43862,0.9415,6.5
43869,0.9415,6.5
43875,0.9415,6.5
43882,0.9415,6.5
43889,0.9397,6.7
43894,0.9415,6.5
43900,0.9415,6.5
43905,0.9433,6.3
43911,0.9442,6.2
43918,0.9442,6.2
43925,0.9433,6.3
43930,0.9451,6.1
43938,0.9433,6.3
43945,0.9433,6.3
43953,0.9424,6.4
43958,0.9424,6.4
43966,0.9406,6.6
43976,0.9361,7.1
43983,0.9352,7.2
43988,0.937,7.0
43996,0.9361,7.1
44002,0.9352,7.2
44010,0.9352,7.2
44017,0.9352,7.2
44024,0.9361,7.1
44030,0.9352,7.2
44036,0.937,7.0
44042,0.9406,6.6
44049,0.9406,6.6
44057,0.9379,6.9
44065,0.9379,6.9
44073,0.9361,7.1
44082,0.9352,7.2
44089,0.9352,7.2
44095,0.9361,7.1
44100,0.937,7.0
44107,0.9361,7.1
44113,0.9361,7.1
44120,0.9361,7.1
44128,0.9361,7.1
44135,0.937,7.0
44142,0.9379,6.9
44147,0.9415,6.5
44153,0.9424,6.4
44158,0.9433,6.3
44163,0.9433,6.3
44171,0.9424,6.4
44176,0.9433,6.3
44183,0.9433,6.3
44188,0.946,6.0
44193,0.9478,5.8
44199,0.9487,5.7
44208,0.9451,6.1
44214,0.9451,6.1
44221,0.9433,6.3
44228,0.9415,6.5
44233,0.9442,6.2
44239,0.9433,6.3
44246,0.9433,6.3
44252,0.9424,6.4
44258,0.9415,6.5
44263,0.9424,6.4
44270,0.9442,6.2
44277,0.9433,6.3
44284,0.9433,6.3
44289,0.9451,6.1
44297,0.9424,6.4
44305,0.9406,6.6
44312,0.9406,6.6
44318,0.9406,6.6
44325,0.9397,6.7
44335,0.9352,7.2
44340,0.937,7.0
44347,0.937,7.0
44352,0.9388,6.8
44357,0.9388,6.8
44363,0.9406,6.6
44369,0.9424,6.4
44376,0.9424,6.4
44384,0.9406,6.6
44389,0.9424,6.4
44395,0.946,6.0
44403,0.9433,6.3
44408,0.9451,6.1
44413,0.9451,6.1
44419,0.9442,6.2
44424,0.9451,6.1
44431,0.9442,6.2
44439,0.9433,6.3
44446,0.9442,6.2
44453,0.9424,6.4
44458,0.9433,6.3
44463,0.946,6.0
44470,0.9442,6.2
44475,0.9442,6.2
44480,0.9451,6.1
44486,0.9442,6.2
44493,0.9442,6.2
44502,0.9433,6.3
44509,0.9433,6.3
44514,0.9451,6.1
44521,0.9433,6.3
44526,0.8478,6.3
44531,0.8496,6.1
44532,0.7541,5.7
44539,0.7523,5.9
44546,0.7514,6.0
44553,0.7514,6.0
44559,0.7541,5.7
44564,0.7559,5.5
44569,0.7559,5.5
44577,0.755,5.6
44584,0.8487,5.8
44591,0.8469,6.0
44598,0.9406,6.6
44605,0.9406,6.6
44610,0.9424,6.4
44616,0.9433,6.3
44623,0.9424,6.4
44630,0.9406,6.6
44638,0.9379,6.9
44646,0.9379,6.9
44655,0.9361,7.1
44661,0.937,7.0
44666,0.9388,6.8
44673,0.9388,6.8
44679,0.9379,6.9
44685,0.9379,6.9
44691,0.9388,6.8
44696,0.9406,6.6
44703,0.9415,6.5
44704,0.8487,5.8
44709,0.8523,5.4
44714,0.8532,5.3
44720,0.8523,5.4
44727,0.8523,5.4
44732,0.8532,5.3
44737,0.8541,5.2
44743,0.8541,5.2
44750,0.8523,5.4
44757,0.8523,5.4
44763,0.9469,5.9
44770,0.9451,6.1
44775,0.9451,6.1
44780,0.946,6.0
44787,0.946,6.0
44792,0.946,6.0
44799,0.9442,6.2
44806,0.9433,6.3
44811,0.9451,6.1
44816,0.9469,5.9
44821,0.9478,5.8
44827,0.9487,5.7
44834,0.9469,5.9
44839,0.9469,5.9
44845,0.9478,5.8
44853,0.9451,6.1
44859,0.946,6.0
44866,0.946,6.0
44873,0.9442,6.2
44878,0.9442,6.2
44883,0.9442,6.2
44890,0.9433,6.3
44898,0.9424,6.4
44906,0.9397,6.7
44913,0.9388,6.8
44919,0.9406,6.6
44924,0.9415,6.5
44939,0.9343,7.3
44944,0.9361,7.1
44949,0.9361,7.1
44957,0.9334,7.4
44963,0.9343,7.3
44969,0.9361,7.1
44975,0.9379,6.9
44982,0.9379,6.9
44988,0.9379,6.9
44995,0.9361,7.1
45002,0.9433,6.3
45011,0.9397,6.7
45018,0.9379,6.9
45023,0.9406,6.6
45031,0.9388,6.8
45038,0.9379,6.9
45043,0.9388,6.8
45049,0.9397,6.7
45056,0.9388,6.8
45062,0.9397,6.7
45068,0.9406,6.6
45074,0.9433,6.3
45080,0.9442,6.2
45088,0.9415,6.5
45095,0.9424,6.4
45102,0.9424,6.4
45107,0.9424,6.4
45115,0.9406,6.6
45121,0.9415,6.5
45127,0.9415,6.5
45147,0.9289,7.9
45154,0.928,8.0
45159,0.8334,7.9
45164,0.8361,7.6
45172,0.8352,7.7
45180,0.8343,7.8
45185,0.8343,7.8
45194,0.8334,7.9
45199,0.8343,7.8
45218,0.8226,9.1
45224,0.8352,7.7
45235,0.8316,8.1
45241,0.9262,8.2
45256,0.8307,9.2
45263,0.8316,9.1
45268,0.8343,8.8
45275,0.8325,9.0
45280,0.8361,8.6
45286,0.8352,8.7
45294,0.8451,7.6
45300,0.8451,7.6
45307,0.8487,7.2
45312,0.8496,7.1
45319,0.9433,6.3
45325,0.9442,6.2
45344,0.9316,7.6
45350,0.9325,7.5
45357,0.9307,7.7
45364,0.9298,7.8
45369,0.9325,7.5
45370,0.8379,7.0
45378,0.837,7.1
45383,0.837,7.1
45388,0.8388,6.9
45394,0.8388,6.9
45401,0.8496,5.7
45409,0.8478,5.9
45416,0.8478,5.9
45422,0.8487,5.8
45430,0.846,6.1
45436,0.9406,6.6
45441,0.9433,6.3
45451,0.9388,6.8
45457,0.9379,6.9
45464,0.937,7.0
45470,0.9379,6.9
45493,0.9244,8.4
45499,0.9253,8.3
45507,0.9235,8.5
45512,0.9262,8.2
45518,0.9262,8.2
45523,0.9262,8.2
45528,0.9307,7.7
45535,0.9298,7.8
45542,0.9298,7.8
45549,0.9289,7.9
45558,0.9415,6.5
45563,0.9424,6.4
45570,0.9433,6.3
45576,0.9424,6.4
45582,0.9424,6.4
45587,0.9424,6.4
45594,0.9406,6.6
45601,0.9406,6.6
45612,0.8469,7.0
45617,0.8487,6.8
45622,0.8523,6.4
45627,0.8523,6.4
45635,0.8514,6.5
45641,0.8514,6.5
45648,0.8505,6.6
45654,0.8496,6.7
45661,0.8496,6.7
45668,0.8496,6.7
45673,0.9451,6.1
45680,0.9433,6.3
45687,0.9415,6.5
45693,0.9406,6.6
45699,0.9424,6.4
45707,0.9406,6.6
45712,0.9424,6.4
45717,0.9433,6.3
45723,0.9442,6.2
45731,0.9433,6.3
45738,0.9415,6.5
45745,0.9415,6.5
45750,0.9433,6.3
45757,0.9424,6.4
45763,0.9424,6.4
45771,0.9424,6.4
45787,0.9325,7.5
45793,0.9316,7.6
45800,0.9307,7.7
45805,0.9334,7.4
45812,0.9334,7.4
45818,0.9343,7.3
45826,0.9316,7.6
45831,0.9334,7.4
45836,0.9343,7.3
45843,0.9352,7.2
45850,0.9433,6.3
45857,0.9424,6.4
45863,0.9433,6.3
45876,0.8478,7.1
45883,0.8478,7.1
45902,0.8361,8.4
45910,0.8361,8.4
45917,0.8343,8.6
45922,0.8343,8.6
45928,0.8352,8.5
45937,0.8334,8.7
45943,0.8343,8.6
45948,0.8352,8.5
45953,0.9307,7.7
45960,0.9307,7.7
45967,0.9415,6.5
45973,0.9433,6.3
45978,0.9451,6.1
45986,0.9424,6.4
45993,0.9415,6.5
45999,0.9442,6.2
46005,0.9442,6.2
46012,0.9424,6.4
46018,0.9415,6.5
46024,0.9424,6.4
46032,0.9415,6.5
46037,0.9424,6.4
46042,0.9424,6.4
46049,0.9433,6.3
46070,0.9307,7.7
46079,0.928,8.0
46086,0.9271,8.1
46091,0.9289,7.9
46098,0.928,8.0
46105,0.9271,8.1
46111,0.9289,7.9
46117,0.928,8.0
46123,0.9271,8.1
46129,0.928,8.0
46135,0.9415,6.5
46142,0.9433,6.3
46148,0.9442,6.2
46155,0.9424,6.4
46161,0.9433,6.3
46167,0.9442,6.2
46187,0.9316,7.6
46194,0.9307,7.7
46200,0.9307,7.7
46206,0.9307,7.7
46213,0.9298,7.8
46218,0.9316,7.6
46225,0.9307,7.7
46232,0.9307,7.7
46239,0.9298,7.8
46244,0.9307,7.7
46251,0.9424,6.4
46257,0.9433,6.3
46262,0.9442,6.2
46269,0.8496,6.3
46275,0.8505,6.2
46282,0.8487,6.4
46288,0.8496,6.3
46293,0.8514,6.1
46300,0.8514,6.1
46306,0.8505,6.2
46312,0.8514,6.1
46318,0.8514,6.1
46326,0.8487,6.4
46333,0.9424,6.4
46339,0.9424,6.4
46345,0.9433,6.3
46350,0.9442,6.2
46355,0.9442,6.2
46360,0.946,6.0
46368,0.9442,6.2
46374,0.9442,6.2
46380,0.9442,6.2
46387,0.9451,6.1
46404,0.9361,7.1
46412,0.9343,7.3
46419,0.9334,7.4
46425,0.9325,7.5
46432,0.9307,7.7
46438,0.9298,7.8
46444,0.9316,7.6
46451,0.9307,7.7
46458,0.9298,7.8
46465,0.9298,7.8
46472,0.9388,6.8
46477,0.9415,6.5
46483,0.9424,6.4
46488,0.9433,6.3
46495,0.9433,6.3
46514,0.9316,7.6
46520,0.9316,7.6
46526,0.9325,7.5
46532,0.9334,7.4
46538,0.9343,7.3
46545,0.9343,7.3
46552,0.9325,7.5
46558,0.9325,7.5
46563,0.9325,7.5
46571,0.9316,7.6
46590,0.9316,7.6
46598,0.9298,7.8
46604,0.9298,7.8
46610,0.9298,7.8
46617,0.9289,7.9
46624,0.9289,7.9
46631,0.9289,7.9
46638,0.928,8.0
46670,0.9037,10.7
46677,0.9046,10.6
46682,0.9172,9.2
46690,0.9172,9.2
46697,0.9163,9.3
46704,0.9154,9.4
46712,0.9145,9.5
46719,0.9145,9.5
46726,0.9145,9.5
46732,0.9154,9.4
46738,0.9388,6.8
46744,0.8451,6.7
46749,0.8451,6.7
46755,0.8469,6.5
46761,0.8478,6.4
46780,0.837,7.6
46787,0.8379,7.5
46794,0.8379,7.5
46799,0.8397,7.3
46807,0.8379,7.5
46814,0.837,7.6
46821,0.9307,7.7
46828,0.9289,7.9
46862,0.9037,10.7
46867,0.9046,10.6
46902,0.8902,12.2
46908,0.8911,12.1
46915,0.8911,12.1
46922,0.8893,12.3
46929,0.8902,12.2
46935,0.8911,12.1
46941,0.892,12.0
46947,0.8929,11.9
46962,0.91,10.0
46968,0.9091,10.1
46974,0.8406,7.2
46981,0.8397,7.3
46988,0.8397,7.3
46997,0.746,7.5
47002,0.7478,7.3
47009,0.7469,7.4
47015,0.7469,7.4
47022,0.746,7.5
47028,0.7541,6.6
47033,0.755,6.5
47039,0.8496,6.5
47046,0.8496,6.5
47053,0.8496,6.5
47058,0.9451,6.1
